user_id,recency,frequency,involvement_diversity,monetary,behavior_cluster,behavior_cluster_label
2274,20,0.0,1.0,95.48902699375184,4,VIP Explorer
2275,167,0.0,1.0,27.82551351541112,1,Regular
2276,166,0.0,1.0,23.697762053276318,1,Regular
2277,165,3.0,0.0,81.47214956038721,0,Low-Value Loyal
2278,164,0.0,1.0,55.32495343298036,1,Regular
2279,163,0.0,1.0,25.678601742306014,1,Regular
228,300,0.0,1.0,90.90554180681578,3,At-Risk High-Value
2280,162,3.0,0.0,67.61737207525972,0,Low-Value Loyal
2281,161,3.0,0.0,21.777571634270245,0,Low-Value Loyal
2282,160,0.0,1.0,26.4669689542213,1,Regular
2283,159,0.0,1.0,95.9427335346299,4,VIP Explorer
2284,158,0.0,1.0,45.642896106977155,1,Regular
2285,157,0.0,1.0,63.24592844529264,4,VIP Explorer
2286,156,3.0,0.0,98.20752886446955,0,Low-Value Loyal
2287,155,0.0,1.0,37.92483808689553,1,Regular
2288,154,0.0,1.0,45.22659074896931,1,Regular
2289,153,0.0,1.0,91.36242487856491,4,VIP Explorer
229,269,0.0,1.0,78.75256232067592,3,At-Risk High-Value
2290,152,0.0,1.0,82.71279362607392,4,VIP Explorer
2291,151,0.0,1.0,48.78375690803863,1,Regular
2292,150,3.0,0.0,30.10347562544723,0,Low-Value Loyal
2293,149,0.0,1.0,33.61361254712617,1,Regular
2294,353,0.0,1.0,67.90931708328795,3,At-Risk High-Value
2295,322,3.0,0.0,93.46399097948908,2,Regular
2296,294,3.0,0.0,21.215909757243203,2,Regular
2297,263,0.0,1.0,87.25455686859918,3,At-Risk High-Value
2298,233,0.0,1.0,82.66042520337596,3,At-Risk High-Value
2299,202,0.0,1.0,87.19280444242094,3,At-Risk High-Value
23,351,0.0,1.0,36.74913470152922,5,Regular
230,239,0.0,1.0,28.839082603763526,5,Regular
2300,172,0.0,1.0,56.865345846236416,1,Regular
2301,141,0.0,1.0,87.58870018108513,4,VIP Explorer
2302,110,3.0,0.0,19.52141744621436,0,Low-Value Loyal
2303,80,0.0,1.0,39.49428177264207,1,Regular
2304,49,0.0,1.0,72.14123161302236,4,VIP Explorer
2305,19,3.0,0.0,72.2315247380359,0,Low-Value Loyal
2306,136,3.0,0.0,63.17444140126175,0,Low-Value Loyal
2307,135,0.0,1.0,78.16506457093469,4,VIP Explorer
2308,134,0.0,1.0,96.27747101309215,4,VIP Explorer
2309,133,0.0,1.0,80.29504765411163,4,VIP Explorer
231,208,0.0,1.0,87.75785483147013,3,At-Risk High-Value
2310,132,0.0,1.0,95.07702696576052,4,VIP Explorer
2311,131,3.0,0.0,68.0955710313798,0,Low-Value Loyal
2312,130,0.0,1.0,27.902078432618907,1,Regular
2313,129,0.0,1.0,29.885780400429216,1,Regular
2314,128,0.0,1.0,30.716764231407485,1,Regular
2315,127,0.0,1.0,94.82321908218235,4,VIP Explorer
2316,126,0.0,1.0,78.3328251591562,4,VIP Explorer
2317,125,3.0,0.0,38.83730111508526,0,Low-Value Loyal
2318,124,0.0,1.0,33.690537854067834,1,Regular
2319,123,0.0,1.0,27.84853304487073,1,Regular
232,178,3.0,0.0,26.009065774709352,2,Regular
2320,122,3.0,0.0,39.252711983286524,0,Low-Value Loyal
2321,121,3.0,0.0,55.7044589249972,0,Low-Value Loyal
2322,120,0.0,1.0,30.62298096616753,1,Regular
2323,119,0.0,1.0,83.77723287847913,4,VIP Explorer
2324,118,0.0,1.0,93.76061896471435,4,VIP Explorer
2325,352,0.0,1.0,28.71806073280651,5,Regular
2326,321,0.0,1.0,55.427359390416235,5,Regular
2327,293,3.0,0.0,62.28116388005625,2,Regular
2328,262,0.0,1.0,93.78706522646043,3,At-Risk High-Value
2329,232,0.0,1.0,35.90840781330737,5,Regular
233,147,0.0,1.0,27.37030167027774,1,Regular
2330,201,3.0,0.0,96.85039727895996,2,Regular
2331,171,3.0,0.0,64.02371787605874,2,Regular
2332,140,3.0,0.0,77.06924265350291,0,Low-Value Loyal
2333,109,0.0,1.0,52.29860382416728,1,Regular
2334,79,0.0,1.0,75.73215117849469,4,VIP Explorer
2335,48,0.0,1.0,78.6663745569259,4,VIP Explorer
2336,18,0.0,1.0,37.05813593888115,1,Regular
2337,105,0.0,1.0,93.59788935364895,4,VIP Explorer
2338,104,3.0,0.0,76.16644718988766,0,Low-Value Loyal
2339,103,0.0,1.0,67.97081914637307,4,VIP Explorer
234,116,0.0,1.0,83.26841825768133,4,VIP Explorer
2340,102,0.0,1.0,65.5728924085201,4,VIP Explorer
2341,101,3.0,0.0,24.12137897761869,0,Low-Value Loyal
2342,100,3.0,0.0,29.858561983083394,0,Low-Value Loyal
2343,99,3.0,0.0,89.10858441469433,0,Low-Value Loyal
2344,98,0.0,1.0,49.3040942388902,1,Regular
2345,97,0.0,1.0,91.81946698198054,4,VIP Explorer
2346,96,0.0,1.0,32.53620466310884,1,Regular
2347,95,0.0,1.0,67.2290441811506,4,VIP Explorer
2348,94,0.0,1.0,64.27339064154366,4,VIP Explorer
2349,93,3.0,0.0,83.42542964614228,0,Low-Value Loyal
235,86,3.0,0.0,39.42541122925086,0,Low-Value Loyal
2350,92,0.0,1.0,34.2964988951226,1,Regular
2351,91,0.0,1.0,25.809530787936637,1,Regular
2352,90,3.0,0.0,50.302976336907,0,Low-Value Loyal
2353,89,3.0,0.0,47.007537052322796,0,Low-Value Loyal
2354,88,0.0,1.0,71.10716965470728,4,VIP Explorer
2355,79,0.0,1.0,77.83434707279355,4,VIP Explorer
2356,48,0.0,1.0,34.64198472051584,1,Regular
2357,18,0.0,1.0,58.11113442262809,1,Regular
2358,76,0.0,1.0,67.169885634631,4,VIP Explorer
2359,75,3.0,0.0,92.14006450851497,0,Low-Value Loyal
236,55,3.0,0.0,88.28970522359457,0,Low-Value Loyal
2360,74,0.0,1.0,80.61119334192095,4,VIP Explorer
2361,73,0.0,1.0,80.85256993420353,4,VIP Explorer
2362,72,3.0,0.0,64.71149996905663,0,Low-Value Loyal
2363,71,3.0,0.0,40.38405546022819,0,Low-Value Loyal
2364,70,0.0,1.0,78.69055170060585,4,VIP Explorer
2365,69,0.0,1.0,59.872757394413696,4,VIP Explorer
2366,68,0.0,1.0,91.97996250140447,4,VIP Explorer
2367,67,0.0,1.0,66.52057971399246,4,VIP Explorer
2368,66,0.0,1.0,85.28430418225389,4,VIP Explorer
2369,65,3.0,0.0,37.42720785383253,0,Low-Value Loyal
237,25,0.0,1.0,68.90930338427329,4,VIP Explorer
2370,64,0.0,1.0,23.22708113319872,1,Regular
2371,63,0.0,1.0,70.99997997767504,4,VIP Explorer
2372,62,0.0,1.0,25.14167503633013,1,Regular
2373,61,0.0,1.0,38.62810946811405,1,Regular
2374,60,0.0,1.0,19.63597708429715,1,Regular
2375,59,3.0,0.0,72.46918326923402,0,Low-Value Loyal
2376,58,0.0,1.0,63.77202348246735,4,VIP Explorer
2377,351,0.0,1.0,94.9574317211789,3,At-Risk High-Value
2378,320,3.0,0.0,94.18714384280342,2,Regular
2379,292,3.0,0.0,70.55836387823808,2,Regular
238,317,0.0,1.0,90.47944151916299,3,At-Risk High-Value
2380,261,3.0,0.0,76.76195091313757,2,Regular
2381,231,0.0,1.0,66.03655770231528,3,At-Risk High-Value
2382,200,0.0,1.0,23.720012484802,5,Regular
2383,170,0.0,1.0,60.70557022323618,4,VIP Explorer
2384,139,0.0,1.0,72.48231969210762,4,VIP Explorer
2385,108,0.0,1.0,35.13009111118059,1,Regular
2386,78,3.0,0.0,30.9721749353814,0,Low-Value Loyal
2387,47,0.0,1.0,32.74597421981395,1,Regular
2388,17,0.0,1.0,95.66251206188541,4,VIP Explorer
2389,45,3.0,0.0,68.77552351384152,0,Low-Value Loyal
239,316,0.0,1.0,33.65020950073611,5,Regular
2390,44,3.0,0.0,87.21439778759594,0,Low-Value Loyal
2391,43,0.0,1.0,63.96842297274378,4,VIP Explorer
2392,42,0.0,1.0,74.47839096883092,4,VIP Explorer
2393,41,0.0,1.0,61.98319239157533,4,VIP Explorer
2394,40,0.0,1.0,96.90884174874871,4,VIP Explorer
2395,39,0.0,1.0,45.89694857002376,1,Regular
2396,38,3.0,0.0,82.90799832060115,0,Low-Value Loyal
2397,37,0.0,1.0,81.26229225403199,4,VIP Explorer
2398,36,0.0,1.0,25.35248421632046,1,Regular
2399,35,3.0,0.0,81.47950183653943,0,Low-Value Loyal
24,320,0.0,1.0,88.03913754829945,3,At-Risk High-Value
240,315,0.0,1.0,50.91323544554904,5,Regular
2400,34,3.0,0.0,43.70674787416109,0,Low-Value Loyal
2401,33,0.0,1.0,88.00795592349039,4,VIP Explorer
2402,32,0.0,1.0,75.53935937916998,4,VIP Explorer
2403,31,0.0,1.0,90.00454926683858,4,VIP Explorer
2404,30,0.0,1.0,22.21780281980807,1,Regular
2405,29,0.0,1.0,32.14399221349644,1,Regular
2406,28,3.0,0.0,97.34410443257464,0,Low-Value Loyal
2407,350,0.0,1.0,57.12860888819018,5,Regular
2408,319,0.0,1.0,38.86832271093524,5,Regular
2409,291,3.0,0.0,55.16022046796447,2,Regular
241,314,0.0,1.0,45.177658496190396,5,Regular
2410,260,3.0,0.0,37.49773251006617,2,Regular
2411,230,0.0,1.0,42.99706625336603,5,Regular
2412,199,0.0,1.0,96.41009117888603,3,At-Risk High-Value
2413,169,0.0,1.0,50.97598928725035,1,Regular
2414,138,0.0,1.0,95.43215627807,4,VIP Explorer
2415,107,0.0,1.0,26.14430726507462,1,Regular
2416,77,3.0,0.0,34.67607573625245,0,Low-Value Loyal
2417,46,0.0,1.0,83.83483969203648,4,VIP Explorer
2418,16,0.0,1.0,23.660822120230204,1,Regular
2419,15,3.0,0.0,69.72994375227117,0,Low-Value Loyal
242,313,3.0,0.0,88.80092865252612,2,Regular
2420,14,3.0,0.0,39.923103304377165,0,Low-Value Loyal
2421,13,0.0,1.0,87.64002001320353,4,VIP Explorer
2422,12,0.0,1.0,46.25810071730805,1,Regular
2423,11,0.0,1.0,81.53811399901211,4,VIP Explorer
2424,10,0.0,1.0,81.66706608637111,4,VIP Explorer
2425,9,0.0,1.0,57.33844446048179,1,Regular
2426,8,3.0,0.0,48.065357527373045,0,Low-Value Loyal
2427,7,0.0,1.0,41.97359307784717,1,Regular
2428,6,0.0,1.0,25.916983842744013,1,Regular
2429,5,3.0,0.0,38.95209646923315,0,Low-Value Loyal
243,312,0.0,1.0,84.76011797357208,3,At-Risk High-Value
2430,4,3.0,0.0,57.44303533486018,0,Low-Value Loyal
2431,3,0.0,1.0,99.3802469005913,4,VIP Explorer
2432,2,0.0,1.0,73.33589701341519,4,VIP Explorer
2433,1,0.0,1.0,66.26169509191512,4,VIP Explorer
2434,0,0.0,1.0,73.16503987208812,4,VIP Explorer
2435,361,0.0,1.0,45.21147137049951,5,Regular
2436,364,3.0,0.0,27.421332541204446,2,Regular
2437,363,0.0,1.0,23.879783973918105,5,Regular
2438,362,0.0,1.0,58.901296835816595,5,Regular
2439,361,3.0,0.0,20.20601451425588,2,Regular
244,311,0.0,1.0,99.13558045091729,3,At-Risk High-Value
2440,360,0.0,1.0,43.82434611849752,5,Regular
2441,329,0.0,1.0,89.81809897000177,3,At-Risk High-Value
2442,301,0.0,1.0,36.4410599449185,5,Regular
2443,270,0.0,1.0,94.77693939538749,3,At-Risk High-Value
2444,240,0.0,1.0,29.91340571301792,5,Regular
2445,209,0.0,1.0,64.68880958065166,3,At-Risk High-Value
2446,179,0.0,1.0,95.32488902875194,3,At-Risk High-Value
2447,148,0.0,1.0,65.13674769316748,4,VIP Explorer
2448,117,0.0,1.0,47.4919318080728,1,Regular
2449,87,0.0,1.0,24.55741192635463,1,Regular
245,310,3.0,0.0,41.353010934104056,2,Regular
2450,56,0.0,1.0,55.326298074967006,1,Regular
2451,26,0.0,1.0,77.02350998763994,4,VIP Explorer
2452,348,0.0,1.0,60.02311855819548,3,At-Risk High-Value
2453,347,0.0,1.0,66.46627015518514,3,At-Risk High-Value
2454,346,0.0,1.0,95.3012627380527,3,At-Risk High-Value
2455,345,0.0,1.0,71.2624493803927,3,At-Risk High-Value
2456,344,0.0,1.0,97.41943425668967,3,At-Risk High-Value
2457,343,0.0,1.0,84.093054229006,3,At-Risk High-Value
2458,342,0.0,1.0,35.89535200060036,5,Regular
2459,341,0.0,1.0,83.8474417533616,3,At-Risk High-Value
246,309,3.0,0.0,51.67119238511876,2,Regular
2460,340,0.0,1.0,34.9946622291157,5,Regular
2461,339,0.0,1.0,36.285275340575765,5,Regular
2462,338,0.0,1.0,86.30468047899252,3,At-Risk High-Value
2463,337,0.0,1.0,98.79730133711477,3,At-Risk High-Value
2464,79,0.0,1.0,20.91240412517782,1,Regular
2465,48,0.0,1.0,84.94511945683246,4,VIP Explorer
2466,18,0.0,1.0,64.03412746955588,4,VIP Explorer
2467,76,0.0,1.0,83.83425203269658,4,VIP Explorer
2468,75,0.0,1.0,70.90335858055164,4,VIP Explorer
2469,74,0.0,1.0,20.447609173391896,1,Regular
247,308,0.0,1.0,85.8073363206859,3,At-Risk High-Value
2470,73,0.0,1.0,91.70927482843463,4,VIP Explorer
2471,72,0.0,1.0,71.34545479253755,4,VIP Explorer
2472,71,0.0,1.0,82.54732638068161,4,VIP Explorer
2473,70,0.0,1.0,73.78071796580149,4,VIP Explorer
2474,69,3.0,0.0,98.62182429405358,0,Low-Value Loyal
2475,68,0.0,1.0,76.5769934801897,4,VIP Explorer
2476,67,0.0,1.0,43.315318404386424,1,Regular
2477,66,0.0,1.0,59.998480447752776,4,VIP Explorer
2478,65,0.0,1.0,39.864532078800245,1,Regular
2479,64,0.0,1.0,93.23172025805297,4,VIP Explorer
248,307,0.0,1.0,66.32505883839492,3,At-Risk High-Value
2480,63,3.0,0.0,97.76815259870234,0,Low-Value Loyal
2481,62,0.0,1.0,91.91870730296573,4,VIP Explorer
2482,61,0.0,1.0,91.44403080439919,4,VIP Explorer
2483,60,3.0,0.0,86.59560559517479,0,Low-Value Loyal
2484,59,3.0,0.0,96.44366458207521,0,Low-Value Loyal
2485,58,0.0,1.0,97.92156197960655,4,VIP Explorer
2486,351,0.0,1.0,55.960420878456546,5,Regular
2487,320,0.0,1.0,58.21055375856255,5,Regular
2488,292,0.0,1.0,20.739449710894196,5,Regular
2489,261,0.0,1.0,83.0647229520224,3,At-Risk High-Value
249,306,0.0,1.0,98.12762027520607,3,At-Risk High-Value
2490,231,3.0,0.0,34.597774563484265,2,Regular
2491,200,0.0,1.0,77.00308534248853,3,At-Risk High-Value
2492,170,0.0,1.0,47.15325010426437,1,Regular
2493,139,3.0,0.0,95.61974409000265,0,Low-Value Loyal
2494,108,3.0,0.0,22.345382068279488,0,Low-Value Loyal
2495,78,0.0,1.0,26.531438739566795,1,Regular
2496,47,0.0,1.0,37.753356171158245,1,Regular
2497,17,0.0,1.0,78.32672459297817,4,VIP Explorer
2498,45,0.0,1.0,38.999544707283114,1,Regular
2499,44,0.0,1.0,39.2775922138583,1,Regular
25,292,0.0,1.0,22.06444740178212,5,Regular
250,305,0.0,1.0,47.28459464904603,5,Regular
2500,43,3.0,0.0,72.57389208461784,0,Low-Value Loyal
2501,42,0.0,1.0,83.5946456808893,4,VIP Explorer
2502,41,0.0,1.0,93.628856070187,4,VIP Explorer
2503,40,3.0,0.0,47.31090070664688,0,Low-Value Loyal
2504,39,3.0,0.0,77.22601681180653,0,Low-Value Loyal
2505,38,0.0,1.0,94.5761798317299,4,VIP Explorer
2506,37,0.0,1.0,75.29384398100991,4,VIP Explorer
2507,36,0.0,1.0,81.64804026976186,4,VIP Explorer
2508,35,0.0,1.0,36.45577357874968,1,Regular
2509,34,0.0,1.0,89.97298799902076,4,VIP Explorer
251,304,0.0,1.0,25.29078726075274,5,Regular
2510,33,3.0,0.0,47.60407913204957,0,Low-Value Loyal
2511,32,0.0,1.0,41.857446134043734,1,Regular
2512,31,0.0,1.0,33.57844151032705,1,Regular
2513,30,3.0,0.0,61.92368815303406,0,Low-Value Loyal
2514,29,3.0,0.0,53.49935575398636,0,Low-Value Loyal
2515,28,0.0,1.0,36.955175048709016,1,Regular
2516,350,0.0,1.0,91.73041987857597,3,At-Risk High-Value
2517,319,0.0,1.0,72.60952782759152,3,At-Risk High-Value
2518,291,0.0,1.0,37.753398326346726,5,Regular
2519,260,0.0,1.0,50.6168349573128,5,Regular
252,303,3.0,0.0,51.35868646040914,2,Regular
2520,230,3.0,0.0,89.94368615789988,2,Regular
2521,199,0.0,1.0,55.265704436400334,5,Regular
2522,169,0.0,1.0,33.06894506670605,1,Regular
2523,138,3.0,0.0,52.88025775282214,0,Low-Value Loyal
2524,107,3.0,0.0,24.27729953078674,0,Low-Value Loyal
2525,77,0.0,1.0,58.23987748738758,1,Regular
2526,46,0.0,1.0,72.06216670699443,4,VIP Explorer
2527,16,0.0,1.0,27.258826160150388,1,Regular
2528,15,3.0,0.0,37.34258523431526,0,Low-Value Loyal
2529,14,0.0,1.0,47.00525012954004,1,Regular
253,302,0.0,1.0,41.05463158154174,5,Regular
2530,13,0.0,1.0,61.76778500456957,4,VIP Explorer
2531,12,0.0,1.0,97.07075683077316,4,VIP Explorer
2532,11,0.0,1.0,27.59817864075173,1,Regular
2533,10,0.0,1.0,85.57382418083535,4,VIP Explorer
2534,9,3.0,0.0,45.52561715254284,0,Low-Value Loyal
2535,8,0.0,1.0,42.634946240090834,1,Regular
2536,7,0.0,1.0,79.92945926825327,4,VIP Explorer
2537,6,3.0,0.0,38.55588801145053,0,Low-Value Loyal
2538,5,3.0,0.0,48.9410466717326,0,Low-Value Loyal
2539,4,0.0,1.0,32.42170738383674,1,Regular
254,358,0.0,1.0,73.1643368156944,3,At-Risk High-Value
2540,3,0.0,1.0,73.01396443591656,4,VIP Explorer
2541,2,0.0,1.0,41.166047414255395,1,Regular
2542,1,0.0,1.0,58.269075879612494,1,Regular
2543,0,0.0,1.0,21.563697619624545,1,Regular
2544,361,3.0,0.0,56.31066137500019,2,Regular
2545,364,0.0,1.0,69.75684075180278,3,At-Risk High-Value
2546,363,0.0,1.0,50.2367080511408,5,Regular
2547,362,3.0,0.0,20.436854008180433,2,Regular
2548,361,3.0,0.0,97.20749432282135,2,Regular
2549,360,0.0,1.0,62.18061143986247,3,At-Risk High-Value
255,327,3.0,0.0,42.11255616323073,2,Regular
2550,329,0.0,1.0,59.62227488127322,5,Regular
2551,301,0.0,1.0,52.38638379604931,5,Regular
2552,270,0.0,1.0,32.48314822145196,5,Regular
2553,240,0.0,1.0,48.093470893970725,5,Regular
2554,209,3.0,0.0,24.683797160855047,2,Regular
2555,179,0.0,1.0,67.68342539394729,3,At-Risk High-Value
2556,148,0.0,1.0,72.90849524745833,4,VIP Explorer
2557,117,3.0,0.0,87.33637587498673,0,Low-Value Loyal
2558,87,3.0,0.0,22.890716229346577,0,Low-Value Loyal
2559,56,0.0,1.0,31.576685341222753,1,Regular
256,299,3.0,0.0,19.67699133417206,2,Regular
2560,26,0.0,1.0,71.23511600057368,4,VIP Explorer
2561,348,0.0,1.0,61.6112837092028,3,At-Risk High-Value
2562,347,0.0,1.0,19.839982365150604,5,Regular
2563,346,0.0,1.0,61.59567358071987,3,At-Risk High-Value
2564,345,3.0,0.0,81.58556952257783,2,Regular
2565,344,0.0,1.0,90.0402379438846,3,At-Risk High-Value
2566,343,0.0,1.0,43.71902788094562,5,Regular
2567,342,3.0,0.0,37.529004595487955,2,Regular
2568,341,3.0,0.0,23.9709759410374,2,Regular
2569,340,0.0,1.0,98.43901743350017,3,At-Risk High-Value
257,268,0.0,1.0,30.012250355416388,5,Regular
2570,339,0.0,1.0,74.68887071499643,3,At-Risk High-Value
2571,338,0.0,1.0,26.62884890616412,5,Regular
2572,337,0.0,1.0,26.656403894302795,5,Regular
2573,336,0.0,1.0,42.61691374163598,5,Regular
2574,335,3.0,0.0,88.61212384271528,2,Regular
2575,334,0.0,1.0,62.46294086538406,3,At-Risk High-Value
2576,333,0.0,1.0,96.32898203136041,3,At-Risk High-Value
2577,332,3.0,0.0,40.26817744652336,2,Regular
2578,331,0.0,1.0,38.89508160393081,5,Regular
2579,330,0.0,1.0,48.547649151236556,5,Regular
258,238,0.0,1.0,53.271381226856796,5,Regular
2580,359,3.0,0.0,19.999505989168448,2,Regular
2581,328,0.0,1.0,29.177538675811302,5,Regular
2582,300,0.0,1.0,80.44548837011733,3,At-Risk High-Value
2583,269,0.0,1.0,98.01270385952176,3,At-Risk High-Value
2584,239,0.0,1.0,92.81841774331254,3,At-Risk High-Value
2585,208,0.0,1.0,30.156918175956005,5,Regular
2586,178,3.0,0.0,37.11076878423935,2,Regular
2587,147,0.0,1.0,27.60312897746282,1,Regular
2588,116,0.0,1.0,27.99549337256026,1,Regular
2589,86,3.0,0.0,49.42877742398158,0,Low-Value Loyal
259,207,0.0,1.0,74.25345205755036,3,At-Risk High-Value
2590,55,3.0,0.0,53.42491124930476,0,Low-Value Loyal
2591,25,0.0,1.0,65.93095985222875,4,VIP Explorer
2592,317,0.0,1.0,60.63875604822291,3,At-Risk High-Value
2593,316,0.0,1.0,23.034643839459108,5,Regular
2594,315,0.0,1.0,36.87452089968399,5,Regular
2595,314,3.0,0.0,81.10734813107021,2,Regular
2596,313,0.0,1.0,56.788812048565184,5,Regular
2597,312,0.0,1.0,78.66302643618124,3,At-Risk High-Value
2598,311,0.0,1.0,25.454624497750967,5,Regular
2599,310,0.0,1.0,86.61079389195629,3,At-Risk High-Value
26,261,0.0,1.0,25.644725128305122,5,Regular
260,177,0.0,1.0,56.4825279545151,5,Regular
2600,309,0.0,1.0,98.59009805187817,3,At-Risk High-Value
2601,308,3.0,0.0,83.14046696026789,2,Regular
2602,307,0.0,1.0,32.285298545182755,5,Regular
2603,306,0.0,1.0,44.37929057008501,5,Regular
2604,305,3.0,0.0,57.1588777111844,2,Regular
2605,304,3.0,0.0,54.35899471020173,2,Regular
2606,303,0.0,1.0,92.26627237086056,3,At-Risk High-Value
2607,302,0.0,1.0,98.69024606728613,3,At-Risk High-Value
2608,358,0.0,1.0,35.59536684092467,5,Regular
2609,327,0.0,1.0,67.1497058380711,3,At-Risk High-Value
261,146,0.0,1.0,57.402021099331364,1,Regular
2610,299,0.0,1.0,96.04218347264596,3,At-Risk High-Value
2611,268,3.0,0.0,94.0775970748919,2,Regular
2612,238,0.0,1.0,99.49572634598469,3,At-Risk High-Value
2613,207,0.0,1.0,21.80830371678566,5,Regular
2614,177,3.0,0.0,87.66981537232844,2,Regular
2615,146,3.0,0.0,64.75246163507178,0,Low-Value Loyal
2616,115,0.0,1.0,61.57948375473574,4,VIP Explorer
2617,85,0.0,1.0,55.07049383970426,1,Regular
2618,54,0.0,1.0,97.15652705678768,4,VIP Explorer
2619,24,0.0,1.0,75.9527976986919,4,VIP Explorer
262,115,3.0,0.0,77.51234882972805,0,Low-Value Loyal
2620,289,3.0,0.0,39.76564221336003,2,Regular
2621,288,0.0,1.0,23.481494797614484,5,Regular
2622,287,0.0,1.0,46.20986800552367,5,Regular
2623,286,0.0,1.0,75.12751068878045,3,At-Risk High-Value
2624,285,0.0,1.0,76.12612365355557,3,At-Risk High-Value
2625,284,0.0,1.0,59.44119016452277,5,Regular
2626,283,3.0,0.0,51.359161404811154,2,Regular
2627,282,0.0,1.0,45.92641470545427,5,Regular
2628,281,0.0,1.0,26.61563961357501,5,Regular
2629,280,3.0,0.0,50.92733817348608,2,Regular
263,85,0.0,1.0,40.50691016448123,1,Regular
2630,279,3.0,0.0,43.484394496266106,2,Regular
2631,278,0.0,1.0,82.47859799809784,3,At-Risk High-Value
2632,277,0.0,1.0,43.68258474958,5,Regular
2633,276,0.0,1.0,27.972334914969668,5,Regular
2634,275,0.0,1.0,89.98210476201723,3,At-Risk High-Value
2635,274,0.0,1.0,57.981422977808585,5,Regular
2636,273,3.0,0.0,80.06786349193142,2,Regular
2637,272,0.0,1.0,39.81286216277157,5,Regular
2638,271,0.0,1.0,23.632489212913413,5,Regular
2639,357,3.0,0.0,33.85672099294832,2,Regular
264,54,0.0,1.0,45.427483712259466,1,Regular
2640,326,3.0,0.0,34.123080010513036,2,Regular
2641,298,3.0,0.0,74.7567011281656,2,Regular
2642,267,0.0,1.0,58.657433165700354,5,Regular
2643,237,3.0,0.0,85.56166626818298,2,Regular
2644,206,0.0,1.0,41.37476781211268,5,Regular
2645,176,0.0,1.0,83.07596038407048,3,At-Risk High-Value
2646,145,0.0,1.0,80.40634449798122,4,VIP Explorer
2647,114,0.0,1.0,55.951176327032925,1,Regular
2648,84,0.0,1.0,57.40067037946496,1,Regular
2649,53,3.0,0.0,84.25318180846172,0,Low-Value Loyal
265,24,3.0,0.0,77.81181091653427,0,Low-Value Loyal
2650,23,0.0,1.0,20.903944102624404,1,Regular
2651,258,0.0,1.0,34.19739989397382,5,Regular
2652,257,3.0,0.0,42.918099487832244,2,Regular
2653,256,3.0,0.0,19.979843739789704,2,Regular
2654,255,0.0,1.0,36.05950659741782,5,Regular
2655,254,0.0,1.0,70.02604915131393,3,At-Risk High-Value
2656,253,0.0,1.0,82.50188242298775,3,At-Risk High-Value
2657,252,0.0,1.0,75.1643869612595,3,At-Risk High-Value
2658,251,0.0,1.0,81.93976852944091,3,At-Risk High-Value
2659,250,3.0,0.0,47.3585869951338,2,Regular
266,289,3.0,0.0,59.76494599007098,2,Regular
2660,249,0.0,1.0,35.505980173849025,5,Regular
2661,248,0.0,1.0,85.32725124304122,3,At-Risk High-Value
2662,247,3.0,0.0,97.02316930797656,2,Regular
2663,246,3.0,0.0,98.37922566065374,2,Regular
2664,245,0.0,1.0,52.483062558877,5,Regular
2665,244,0.0,1.0,83.5955077961784,3,At-Risk High-Value
2666,243,0.0,1.0,71.66912991284092,3,At-Risk High-Value
2667,242,0.0,1.0,95.04341765819271,3,At-Risk High-Value
2668,241,0.0,1.0,47.69188252851277,5,Regular
2669,356,3.0,0.0,75.09719984692224,2,Regular
267,288,0.0,1.0,75.15840198296874,3,At-Risk High-Value
2670,325,0.0,1.0,28.08993738519888,5,Regular
2671,297,0.0,1.0,43.46156048501177,5,Regular
2672,266,3.0,0.0,62.9748974184057,2,Regular
2673,236,3.0,0.0,28.900785471786065,2,Regular
2674,205,0.0,1.0,20.812156978086964,5,Regular
2675,175,0.0,1.0,40.57505984121916,5,Regular
2676,144,0.0,1.0,38.31542143037297,1,Regular
2677,113,0.0,1.0,76.22030208838059,4,VIP Explorer
2678,83,0.0,1.0,42.8348763998794,1,Regular
2679,52,3.0,0.0,91.07856197315952,0,Low-Value Loyal
268,287,0.0,1.0,54.78841069039769,5,Regular
2680,22,0.0,1.0,67.14335535545835,4,VIP Explorer
2681,228,0.0,1.0,36.378264115305136,5,Regular
2682,227,3.0,0.0,22.97825646480594,2,Regular
2683,226,3.0,0.0,64.72989502031905,2,Regular
2684,225,0.0,1.0,29.51645392192305,5,Regular
2685,224,0.0,1.0,45.69478872784058,5,Regular
2686,223,0.0,1.0,25.353311951746132,5,Regular
2687,222,0.0,1.0,72.37342241497754,3,At-Risk High-Value
2688,221,0.0,1.0,74.16348705580313,3,At-Risk High-Value
2689,220,3.0,0.0,63.0438212195225,2,Regular
269,286,0.0,1.0,42.76733238780901,5,Regular
2690,219,0.0,1.0,34.73692820839167,5,Regular
2691,218,0.0,1.0,31.478195505584228,5,Regular
2692,217,3.0,0.0,24.518365754714853,2,Regular
2693,216,3.0,0.0,90.69907252028558,2,Regular
2694,215,0.0,1.0,69.54510144388651,3,At-Risk High-Value
2695,214,0.0,1.0,26.06150479283758,5,Regular
2696,213,0.0,1.0,92.36969999329949,3,At-Risk High-Value
2697,212,3.0,0.0,20.359878011975294,2,Regular
2698,211,0.0,1.0,51.75915803240108,5,Regular
2699,210,0.0,1.0,55.921698018626806,5,Regular
